id;name;geoid;geoname;value;datetime
602;Energía asignada en Mercado SPOT Diario España;;;20219.4;2016-01-11T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20605.1;2016-01-11T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21463.1;2016-01-11T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24106.8;2016-01-11T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25440.6;2016-01-11T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25760;2016-01-11T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26727.3;2016-01-11T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26670.4;2016-01-11T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26855.6;2016-01-11T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27021.8;2016-01-11T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26908.5;2016-01-11T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25787.2;2016-01-11T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24764.9;2016-01-11T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24290.3;2016-01-11T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25447.3;2016-01-11T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25223.9;2016-01-11T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25593.7;2016-01-11T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25425.5;2016-01-11T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24140.8;2016-01-11T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22248.8;2016-01-11T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21806.6;2016-01-12T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21321.5;2016-01-12T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20424.7;2016-01-12T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20008.3;2016-01-12T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19927.2;2016-01-12T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20097.6;2016-01-12T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20680.1;2016-01-12T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21578.5;2016-01-12T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24057.4;2016-01-12T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24620.1;2016-01-12T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25179.5;2016-01-12T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24842;2016-01-12T11:00:00+01:00
